altura,6tado,idade,peso,sexo,renda,tempo_carteira_assinada,estado_civil,score
1.93,21,67,53,1,1108,43,0,376
1.59,12,77,51,0,2368,11,3,55
1.9,25,70,53,1,3061,41,1,279
1.6,1,71,67,1,1210,19,3,791
1.55,3,78,72,0,4616,56,1,157
1.66,13,76,93,1,1615,36,0,747
1.65,21,74,77,0,1491,8,1,622
1.97,2,59,59,1,1744,48,1,867
1.83,7,42,46,0,1902,18,1,295
1.62,25,56,46,0,3473,33,1,535
1.74,17,37,82,1,2367,21,1,878
1.82,20,58,70,1,1756,17,3,657
1.62,26,23,61,1,1430,34,1,491
1.72,15,73,70,1,1647,56,0,540
1.82,0,78,88,0,2176,54,2,267
1.77,24,42,46,0,1111,55,0,440
1.79,6,29,47,0,2026,37,1,690
1.58,24,32,74,0,1675,47,3,231
1.81,8,70,61,1,1609,56,3,374
1.74,19,45,104,1,1749,13,3,540
1.98,22,56,67,1,4256,3,0,568
1.81,3,69,50,1,1937,45,2,278
1.57,1,73,70,0,1448,27,0,738
1.6,17,35,57,0,1062,33,0,450
1.68,8,21,68,1,1247,52,3,505
1.64,23,71,78,0,1812,56,2,535
1.68,16,52,54,0,1443,41,1,213
1.73,4,46,64,0,1478,2,2,233
1.7,8,65,56,0,1015,4,2,529
1.74,4,53,80,0,1066,34,3,352
1.69,18,29,92,1,2005,35,0,336
1.74,0,61,73,0,1386,47,1,801
1.8,7,76,73,0,1334,48,1,611
1.63,18,40,55,0,1504,17,0,673
1.97,13,52,74,1,1238,19,3,625
1.77,5,71,58,0,1523,4,2,373
1.67,6,63,109,1,1331,4,1,630
1.69,3,31,49,0,6165,15,2,404
1.9,16,80,54,1,1944,47,1,633
1.62,22,47,89,1,2294,34,0,258
1.6,7,38,49,0,1520,58,0,870
1.67,10,68,98,1,1759,20,0,242
1.56,26,66,85,0,1298,28,1,279
1.71,21,75,87,0,1121,16,2,272
1.96,8,66,87,1,1133,3,1,641
1.94,26,75,56,1,2585,58,3,461
1.75,23,29,66,1,1018,27,0,555
1.71,11,52,49,0,1713,16,0,399
1.52,0,37,72,0,1266,30,2,496
1.81,9,20,67,0,2073,3,2,575
1.66,23,47,50,0,1322,12,0,302
1.51,13,56,76,0,1578,3,2,463
1.65,17,40,75,0,1408,6,2,796
1.58,7,25,50,0,1505,8,1,996
1.55,21,78,81,0,1351,7,0,279
1.82,17,21,77,1,1572,55,1,590
1.78,12,31,76,1,2305,7,0,496
1.58,20,21,58,0,1667,9,0,42
1.85,14,66,72,0,1562,35,0,279
1.67,12,76,46,0,1626,30,0,467
1.94,15,69,76,1,2458,29,1,362
1.77,12,33,74,0,1966,53,0,860
1.59,5,25,67,0,2016,28,1,385
1.71,24,62,68,1,1448,23,1,415
1.62,19,58,92,1,2136,56,1,517
1.72,11,75,47,0,3541,55,1,584
1.77,3,62,59,0,8721,54,1,410
1.77,16,47,47,0,1241,56,3,354
1.97,0,27,84,1,1377,17,0,301
1.63,17,67,91,1,1669,13,1,340
1.96,0,71,93,1,1480,35,2,452
1.8,24,57,68,1,1422,4,0,460
1.87,9,68,52,1,1446,42,3,109
1.74,4,67,107,1,1665,19,0,307
1.63,26,80,62,0,1305,1,1,822
1.65,21,54,60,1,1915,50,1,440
1.52,7,18,46,0,1222,58,0,149
1.62,5,63,50,1,2077,44,0,659
1.7,9,47,51,1,1537,2,0,565
1.5,19,73,59,0,1129,38,1,653
1.76,16,67,62,1,1610,32,0,690
1.78,7,54,49,0,1088,28,2,548
1.66,10,70,60,0,1335,33,0,605
1.83,1,66,90,0,1711,17,1,369
1.87,3,38,87,1,1142,44,0,499
1.89,0,48,106,1,1090,18,1,886
1.74,20,22,86,0,1596,44,3,326
1.97,13,64,55,1,6014,47,1,497
1.8,24,49,64,0,1622,44,2,549
1.65,25,75,75,0,1402,50,1,935
1.72,0,63,66,0,1932,48,1,370
1.75,13,56,73,1,1314,7,3,547
1.63,0,51,107,1,1639,23,0,615
1.52,23,78,87,0,1294,54,2,311
1.83,12,52,68,1,2758,20,2,202
1.66,5,25,62,1,1464,35,0,494
1.71,5,29,104,1,1159,53,3,740
1.66,8,40,52,0,1962,39,1,452
1.65,20,49,55,0,1136,38,0,425
1.89,24,24,107,1,3113,42,3,687
1.59,26,31,64,0,1154,44,1,559
1.7,6,59,58,0,4377,36,0,467
1.59,17,39,50,0,4151,55,3,262
1.81,11,29,64,0,1331,30,3,489
1.57,5,48,50,0,1117,33,0,498
1.52,13,34,52,0,1319,21,1,650
1.58,11,80,63,0,1984,51,0,591
1.62,11,72,69,0,1310,31,0,317
1.67,15,26,87,1,5096,30,0,535
1.86,12,18,74,1,1506,30,1,784
1.63,10,31,101,1,1268,47,2,665
1.85,8,20,97,1,1554,55,2,525
1.77,21,23,55,0,1962,47,1,943
1.99,21,31,95,1,5455,32,0,612
1.7,18,22,75,1,871,23,1,934
1.8,18,76,93,1,1547,43,3,567
1.65,14,64,78,1,1777,42,1,487
1.52,16,51,67,0,1681,51,2,718
1.95,15,73,81,1,1196,24,0,295
1.77,9,80,83,0,1115,12,0,388
1.95,20,36,73,1,3203,8,0,49
1.69,5,70,50,0,1597,5,3,691
1.68,2,28,86,0,2819,11,3,321
1.7,7,42,50,0,1699,14,0,512
1.7,13,32,47,0,1737,34,1,381
1.68,16,57,72,1,2976,7,3,261
1.59,16,68,90,0,1977,2,2,540
1.56,25,18,72,0,1969,37,2,84
1.84,9,74,70,1,1492,49,1,637
1.53,26,24,53,0,1320,55,3,400
1.76,8,22,54,1,1721,57,1,477
1.74,8,76,61,0,992,53,1,283
1.54,0,44,57,0,1567,29,0,343
1.7,25,78,56,1,1206,36,2,310
1.91,26,72,96,1,2324,21,0,251
1.54,7,24,57,0,1288,17,3,331
1.63,24,78,51,0,2036,36,1,544
1.54,12,27,84,0,2015,47,0,900
2,10,32,103,1,966,24,0,502
1.63,18,42,64,0,1295,58,1,574
1.72,19,67,101,1,1277,39,2,612
1.69,11,38,91,1,2164,35,1,505
1.52,11,80,85,0,1890,14,1,919
1.91,16,41,86,1,1101,38,1,291
1.81,9,66,58,1,2854,58,1,307
1.75,3,27,53,1,2112,29,2,276
1.63,8,75,52,1,1505,32,0,13
1.54,13,71,49,0,1259,38,1,335
1.73,17,72,75,1,1353,8,2,747
1.67,17,59,76,1,1933,5,0,831
1.9,3,35,63,1,1535,53,1,197
1.75,15,48,95,1,4211,31,3,198
1.69,7,61,68,1,1070,48,1,546
1.81,14,42,70,0,1909,57,2,430
1.67,13,22,83,0,1802,3,1,111
1.8,16,34,81,0,1981,41,0,483
1.99,12,31,71,1,1334,35,1,289
1.59,23,75,65,0,1596,25,1,284
1.72,4,46,81,0,3061,35,1,690
1.7,21,20,75,0,4499,17,2,656
1.62,23,48,76,0,1248,56,1,182
2,20,51,54,1,1122,35,3,642
1.83,19,21,51,0,1131,18,2,685
1.97,23,18,77,1,2691,20,0,632
1.75,25,75,82,1,1249,16,1,517
1.75,26,80,67,1,1688,12,0,35
1.79,5,70,79,1,1249,24,0,438
1.64,13,65,100,1,1077,42,2,449
1.52,13,43,79,0,3411,21,1,848
1.68,26,35,82,1,2010,22,1,111
1.91,4,31,60,1,1628,52,2,177
1.53,22,56,58,0,1014,27,1,705
1.71,0,42,88,1,1815,37,3,362
1.63,21,19,80,1,1719,23,0,650
1.64,17,76,49,0,1382,44,1,303
1.93,21,56,102,1,1453,33,0,436
1.81,22,42,93,1,2088,19,0,704
1.68,2,63,52,1,1373,1,0,37
1.81,5,76,106,1,1585,41,1,885
1.64,13,50,81,1,943,36,1,681
1.74,0,39,69,0,1412,33,3,648
1.86,12,67,103,1,1223,58,0,246
1.7,3,80,96,1,1567,46,1,718
1.76,21,22,66,0,1066,47,1,177
1.62,7,28,81,1,1579,47,2,648
1.84,23,44,56,0,2806,11,3,803
1.71,13,35,78,0,2665,18,1,360
1.91,19,66,60,1,953,38,2,223
1.65,8,58,67,0,1087,53,2,746
1.69,11,66,51,0,1027,3,1,266
1.53,11,56,48,0,1369,58,0,437
1.66,9,56,81,1,2572,55,0,503
1.74,18,44,51,0,1501,28,3,842
1.51,26,46,47,0,2208,35,2,710
1.7,12,28,59,1,1597,12,2,578
1.79,0,63,85,0,1184,38,1,505
1.51,0,66,51,0,1751,15,0,266
1.61,24,73,108,1,1409,54,0,672
1.5,3,60,79,0,2285,27,0,301
1.6,26,50,69,0,2017,31,0,268
1.52,19,25,49,0,3593,47,0,658
1.67,12,37,88,1,1088,30,1,945
2,6,71,66,1,2093,38,2,299
1.94,19,43,95,1,1495,29,0,124
1.57,17,42,89,0,943,51,3,60
1.72,6,23,63,1,1029,17,0,630
1.72,9,39,63,1,3926,53,0,203
1.8,14,69,62,0,1545,47,3,562
1.82,3,48,80,0,4721,27,0,660
2,6,71,73,1,1242,21,2,970
1.99,15,54,107,1,1127,35,1,495
1.62,25,77,66,0,1259,46,0,533
1.92,19,42,63,1,1570,56,0,710
1.87,5,68,78,1,3278,39,1,299
1.6,13,37,67,1,1032,25,0,476
1.77,2,40,75,0,1327,25,1,789
1.87,23,46,75,1,1019,6,1,903
1.58,23,50,56,0,1423,46,1,307
1.66,14,40,68,1,1241,10,2,625
1.52,12,50,68,0,1462,33,2,498
1.66,16,45,54,0,1541,44,1,458
1.89,15,32,94,1,4036,24,3,739
1.79,18,26,88,0,1799,30,1,378
1.68,14,50,83,1,1336,25,1,511
1.63,10,44,85,0,7593,6,2,471
1.72,14,75,55,1,1702,33,0,265
1.96,6,64,52,1,1520,36,2,28
1.76,5,39,81,0,1427,45,0,335
1.85,1,60,64,1,1449,16,1,414
1.92,15,73,100,1,894,47,2,294
1.71,23,76,61,1,1390,22,3,22
1.75,4,37,72,0,1945,28,1,719
1.69,2,74,62,1,1573,13,0,784
1.86,7,38,68,1,1825,12,3,411
1.6,16,69,63,1,1176,12,1,450
1.86,18,68,71,1,2096,52,1,684
1.72,7,79,50,0,1701,54,3,977
1.63,16,24,98,1,3517,34,1,892
1.74,0,28,59,0,1925,35,1,737
1.65,21,37,79,0,1251,18,2,480
1.59,24,68,62,0,3087,55,0,523
1.92,25,64,64,1,1531,22,2,621
1.82,5,78,89,0,1190,18,0,438
1.56,7,60,67,0,1424,40,1,263
1.63,14,75,69,1,1782,52,1,650
1.67,15,46,55,0,1436,43,2,971
1.59,21,66,84,0,1152,37,2,42
1.73,3,26,71,1,1001,8,0,384
1.96,11,22,83,1,1043,22,1,324
1.53,12,78,54,0,1056,28,2,690
1.8,20,69,62,0,1034,54,2,608
1.65,3,58,62,0,1222,34,2,627
1.82,25,78,53,0,1922,27,1,215
1.83,16,26,50,0,1539,40,3,361
1.66,23,56,92,1,1451,34,0,621
1.96,26,22,52,1,1683,3,1,678
1.82,4,65,73,1,2105,6,3,975
1.81,3,76,75,0,1682,36,2,157
1.81,20,36,87,1,1471,44,3,410
1.54,26,69,81,0,1452,6,2,285
1.76,19,29,107,1,1361,22,0,617
1.76,9,71,108,1,2419,7,1,650
1.6,9,31,71,0,1408,30,2,703
1.71,0,35,76,0,1282,34,3,310
1.75,21,40,51,0,2347,32,2,419
1.77,12,54,93,1,1453,5,0,540
1.85,3,18,74,0,1727,28,0,456
1.64,17,72,46,0,1298,11,1,353
1.97,14,53,100,1,1142,11,0,586
1.95,25,79,89,1,4774,24,1,863
1.98,24,21,102,1,2795,54,2,592
1.63,5,50,108,1,2220,46,1,738
1.6,8,30,80,0,1955,3,1,459
1.64,9,71,76,0,1385,31,0,337
1.55,22,70,50,0,1511,52,0,441
1.77,13,54,50,0,1527,24,2,499
1.75,8,71,48,0,1031,10,0,524
1.9,14,19,87,1,1150,44,0,507
1.64,8,65,53,1,1504,57,1,421
1.65,19,70,74,0,1516,42,2,653
1.76,9,18,67,0,2296,52,0,443
1.65,16,41,66,1,1268,57,0,384
1.77,18,63,80,1,3943,51,2,547
1.59,16,43,49,0,1395,39,0,575
1.75,14,27,59,0,1881,51,1,323
1.6,2,36,90,1,1424,58,2,393
1.97,19,57,87,1,1614,51,1,611
1.5,24,43,71,0,5319,9,1,728
1.61,17,20,88,1,1761,59,3,561
1.56,0,25,61,0,2547,58,1,449
1.64,2,71,74,1,1271,30,1,381
1.77,16,43,51,1,951,10,1,444
1.84,12,24,90,1,3363,9,2,438
1.66,18,52,100,1,1125,46,2,22
1.53,22,54,71,0,4188,19,0,71
1.76,14,21,59,1,1077,10,1,373
1.8,16,79,86,1,1501,3,3,17
1.55,24,73,81,0,1381,15,3,485
1.64,12,36,57,0,2484,35,0,295
1.53,14,50,64,0,1644,40,0,460
1.5,21,64,70,0,2694,31,1,586
1.96,26,43,90,1,1500,56,0,504
1.7,0,22,88,0,1542,12,1,593
1.8,1,49,60,0,1801,50,3,616
1.51,0,30,70,0,1486,22,3,378
1.56,7,59,68,0,1084,48,1,510
1.8,7,64,59,0,1145,25,3,349
1.65,22,63,99,1,4132,43,3,992
1.63,8,71,89,1,3048,52,1,271
1.94,18,40,110,1,1090,59,2,449
1.66,24,20,107,1,3697,27,3,288
1.96,13,75,72,1,1660,21,1,269
1.9,16,49,81,1,1980,51,1,844
1.67,15,60,98,1,1306,42,3,577
1.88,22,54,93,1,1445,54,3,414
1.95,18,26,89,1,1510,9,2,638
1.81,24,44,71,1,928,42,1,546
1.69,23,74,52,0,1909,6,2,656
1.8,8,43,57,0,2249,39,1,604
1.7,20,29,73,0,1233,15,0,704
1.94,13,70,69,1,2586,20,2,296
1.76,22,75,57,0,1110,33,1,621
1.83,2,27,76,0,1373,55,1,598
1.51,11,23,53,0,1150,5,1,776
1.67,26,54,66,0,1338,32,3,855
1.94,17,36,100,1,2079,40,0,690
1.65,22,32,66,0,1838,32,0,376
1.84,7,58,63,0,1421,40,0,560
1.7,18,50,74,0,2487,5,2,266
1.71,2,57,61,1,1851,35,0,340
1.74,2,21,76,0,1540,5,0,252
1.66,12,58,69,0,1408,38,1,406
1.75,4,21,60,1,1599,25,0,585
1.63,3,27,45,0,1646,6,0,560
1.93,2,51,67,1,1455,59,1,216
1.97,5,60,108,1,1418,15,3,23
1.62,19,44,98,1,1158,27,2,348
1.84,1,51,73,0,1137,58,0,115
1.52,8,28,49,0,5106,30,1,683
1.75,9,49,59,0,1554,11,0,485
1.73,8,52,72,0,1247,20,1,508
1.6,13,77,75,0,1329,43,3,531
1.64,10,48,49,0,1371,11,2,220
1.61,8,62,47,0,1128,29,0,694
1.66,25,29,57,0,1085,23,3,506
1.5,18,42,84,0,2167,43,1,464
1.66,17,59,80,0,1398,39,1,665
1.95,16,70,105,1,1443,31,0,350
1.63,9,74,98,1,4104,44,0,364
1.74,2,75,101,1,1625,17,1,559
1.79,23,54,65,0,1308,28,0,679
1.78,6,80,85,1,1510,23,3,717
1.95,13,39,103,1,1642,3,0,349
2,12,44,105,1,1135,59,0,708
1.77,2,66,66,0,1523,46,3,461
1.83,26,58,82,1,1726,57,3,162
1.71,7,33,55,0,2107,16,1,573
1.58,16,21,77,0,1467,48,1,826
1.8,2,57,97,1,1423,46,0,442
1.77,17,78,57,0,1645,13,1,880
1.87,11,61,98,1,1642,21,2,372
1.75,11,52,73,0,1522,45,1,359
1.84,7,52,97,1,1966,47,2,887
1.84,21,40,85,0,1735,52,2,875
1.52,7,66,51,0,1806,6,0,56
1.73,1,23,85,0,2294,33,1,392
1.79,13,50,56,0,1628,57,1,144
1.63,2,71,90,0,1214,44,3,330
1.58,24,25,61,0,1802,21,1,740
1.54,12,44,63,0,1814,21,1,343
1.74,19,38,52,0,1173,34,1,297
1.74,11,65,103,1,1369,44,1,435
1.76,16,32,60,0,2203,35,0,362
1.64,26,33,74,1,1139,11,0,290
1.93,10,39,89,1,7217,23,0,315
1.84,7,19,79,1,1716,54,0,125
1.72,8,33,73,0,1383,45,0,401
1.76,3,58,61,0,1255,58,0,97
1.66,2,56,85,0,1190,28,3,391
1.66,22,61,65,0,3877,19,2,701
1.7,14,58,99,1,1321,18,2,288
1.8,1,28,92,1,1127,47,3,217
1.94,6,20,70,1,2041,50,1,446
1.61,13,69,73,0,962,44,1,233
1.64,1,58,54,0,2332,56,0,446
1.61,20,49,70,0,1265,19,2,273
1.81,11,40,71,0,2245,27,0,348
1.88,1,19,101,1,1308,11,3,811
1.53,25,26,50,0,950,26,2,706
1.99,15,40,60,1,1086,28,2,781
1.5,9,50,75,0,1476,35,2,454
1.78,5,35,52,1,927,57,0,530
1.75,5,77,80,0,2291,25,2,452
1.65,9,26,45,0,1361,41,1,484
1.88,3,42,90,1,3611,48,1,549
1.57,9,78,56,0,2471,13,0,587
1.89,3,18,73,1,1361,40,0,569
1.55,5,29,88,0,1055,39,1,287
1.88,18,69,66,1,1726,47,2,285
1.84,12,58,57,1,1465,22,2,593
1.71,2,24,66,0,1794,5,1,357
1.69,3,74,109,1,1284,24,2,254
1.82,23,32,71,0,3644,47,1,667
1.72,9,63,87,1,1546,50,3,268
1.73,10,37,86,0,3010,42,3,606
1.66,5,43,90,0,1161,15,3,626
1.63,21,65,81,1,1208,43,1,629
1.54,13,48,59,0,2058,54,2,699
1.51,20,23,61,0,1930,34,0,230
1.8,22,50,55,0,2346,22,2,361
1.63,11,71,87,0,1474,30,3,491
1.67,3,31,50,1,3842,18,1,415
1.55,12,38,76,0,1615,35,0,293
1.64,17,33,55,0,1983,44,0,330
1.93,24,28,75,1,1592,40,1,455
1.54,1,43,68,0,979,59,0,618
1.6,17,53,85,1,5556,9,3,442
1.51,17,31,82,0,1699,12,0,691
1.55,14,21,87,0,1559,43,0,462
1.95,11,52,75,1,1442,1,0,226
1.93,22,30,85,1,1396,59,2,21
1.71,7,60,95,1,3593,34,0,358
1.65,25,80,53,1,2533,52,2,174
1.71,19,24,88,1,933,53,0,409
1.98,24,50,54,1,1250,7,2,381
1.61,10,66,67,1,4435,41,3,683
1.77,1,70,96,1,1381,7,1,727
1.69,24,59,92,1,3245,53,0,598
1.84,16,23,65,0,3577,57,0,149
1.78,15,69,90,0,1590,56,1,309
1.87,8,47,72,1,2252,42,0,386
1.85,8,54,100,1,1762,27,0,347
1.59,15,35,82,0,1363,56,2,370
1.69,16,50,73,1,6130,2,1,223
1.84,7,79,67,1,2237,44,2,252
1.84,2,28,80,0,2282,44,1,438
1.73,14,42,57,0,1426,12,1,470
1.65,0,56,72,1,1684,53,0,41
1.87,1,67,74,1,1214,24,1,316
1.88,23,72,88,1,1375,21,2,531
1.69,6,24,72,0,1459,30,3,529
1.97,18,35,82,1,6017,40,1,261
2,10,57,108,1,1585,7,0,296
1.8,20,44,80,1,4200,33,2,933
1.6,5,63,61,0,8946,26,1,686
1.61,4,31,87,1,1043,17,1,423
1.94,10,34,88,1,1817,25,0,607
1.7,26,78,60,1,1709,35,0,306
1.63,13,29,78,1,1639,57,0,425
1.76,5,35,106,1,1194,4,2,405
1.71,0,69,50,1,2530,17,1,525
1.8,20,54,60,0,1047,1,0,584
1.74,0,41,96,1,2366,24,3,664
1.73,18,63,84,0,6298,46,3,903
1.78,11,28,87,1,1577,49,0,347
1.73,1,21,82,1,1402,52,2,700
1.63,21,71,70,0,1682,28,2,64
1.79,21,38,69,0,1149,37,3,265
1.57,10,62,58,0,2051,10,0,478
1.64,0,40,90,0,1158,42,3,168
1.6,11,44,74,1,1191,24,0,613
1.6,5,20,60,1,1235,10,1,946
1.8,21,24,70,1,1451,15,0,348
1.68,23,70,68,0,1789,48,1,263
2,13,45,110,1,1697,42,0,243
1.74,23,38,60,0,1421,30,0,298
1.84,26,48,67,1,3926,30,0,322
1.89,2,55,55,1,1452,57,2,310
2,11,18,79,1,3193,17,1,633
1.6,18,25,69,0,1298,49,3,634
1.82,0,75,94,1,2248,46,0,860
1.77,14,45,62,0,1988,35,1,644
1.59,18,66,47,0,1601,23,3,527
1.75,20,77,62,1,1063,54,1,442
1.92,24,45,66,1,1277,38,0,255
1.67,25,74,49,0,1452,54,0,57
1.63,7,70,101,1,1329,8,2,465
1.9,11,30,56,1,1510,4,1,414
1.77,4,54,45,0,1000,57,1,526
1.75,5,43,79,0,1492,17,2,393
1.72,17,49,79,0,3796,8,2,132
1.73,17,46,103,1,1410,2,1,610
1.59,22,21,80,0,2537,36,2,417
1.66,6,51,65,0,1880,11,1,663
1.81,3,38,70,0,4235,43,2,588
1.85,25,31,77,1,1641,22,2,600
1.63,23,21,47,0,1427,41,1,524
1.9,1,58,79,1,1315,51,1,670
1.66,4,18,47,0,3048,18,1,540
1.81,8,73,62,0,1424,17,3,485
1.69,11,80,57,1,1791,49,0,729
1.82,1,32,64,0,1168,42,3,426
1.63,17,54,48,0,2299,33,3,564
1.62,9,62,60,0,3924,47,2,421
1.69,4,66,71,0,1193,24,0,58
1.69,1,51,54,1,1148,56,3,177
1.51,16,37,80,0,2818,10,0,445
1.57,14,80,72,0,1503,22,2,547
1.55,9,31,48,0,3041,14,1,489
1.77,7,47,63,0,2522,8,2,437
1.89,8,43,79,1,1121,1,3,337
1.9,14,71,67,1,2015,14,2,396
1.69,8,77,54,0,1317,6,0,696
1.86,15,29,95,1,1966,42,2,857
1.92,0,66,108,1,1987,25,2,494
1.7,13,73,49,0,2055,53,1,598
1.61,2,35,78,1,1714,22,1,497
1.9,0,18,58,1,1539,55,3,490
1.8,9,67,65,0,2032,51,2,466
2,14,39,98,1,1675,37,0,433
1.87,8,18,50,1,1330,58,0,314
1.76,13,24,89,1,1290,32,0,450
1.51,9,67,88,0,1204,54,0,602
1.8,25,78,59,1,1248,32,1,292
1.63,21,40,100,1,1384,13,0,686
1.59,6,39,85,0,1296,31,2,678
1.75,24,24,64,1,1501,32,1,137
1.62,10,69,58,0,1260,16,0,60
1.62,3,61,50,1,2047,10,1,566
1.95,23,25,105,1,1835,45,2,89
1.67,23,48,107,1,1905,24,2,104
1.7,11,35,78,1,2591,47,3,562
1.5,1,41,71,0,1527,16,3,347
1.51,1,28,72,0,1855,10,3,316
1.65,2,33,52,1,4115,1,3,684
1.74,21,30,78,1,1863,4,2,897
1.74,25,34,100,1,2555,5,2,761
1.59,8,71,82,0,4677,38,1,651
1.87,18,29,84,1,1554,51,3,749
1.66,14,63,65,1,1665,5,3,459
1.9,21,64,106,1,1331,8,0,742
1.81,25,35,81,1,1438,1,0,77
1.53,13,71,48,0,1047,21,1,498
1.6,26,50,89,1,1165,18,0,165
1.84,0,80,66,1,1022,9,1,454
1.56,9,39,82,0,1583,17,0,156
1.62,5,53,89,0,2068,46,3,711
1.54,17,69,63,0,1591,25,2,329
1.81,20,65,52,1,1258,5,0,329
1.73,16,60,70,1,1952,5,0,290
1.72,20,68,69,0,2035,1,1,648
1.82,11,26,74,0,1472,30,0,342
1.74,16,29,46,0,1439,37,0,574
1.81,11,64,53,0,1510,59,0,323
1.57,2,25,65,0,1258,31,3,714
1.84,8,78,84,1,1474,21,0,724
1.78,12,59,91,1,1115,44,1,717
1.91,24,80,54,1,984,23,0,362
1.77,10,18,104,1,1162,46,0,252
1.8,18,31,74,1,3536,7,2,291
1.76,16,38,63,0,1523,21,1,180
1.69,0,19,73,1,1581,21,3,731
1.96,11,26,50,1,3952,13,0,502
1.66,26,32,108,1,1384,50,2,868
1.62,26,25,77,1,1294,54,0,290
1.67,15,26,57,1,1318,49,1,272
1.68,1,40,46,0,1776,29,3,545
1.64,23,67,73,0,1392,5,2,552
1.7,2,38,88,0,1121,40,0,555
1.67,19,53,61,1,1853,7,2,569
1.55,7,62,90,0,2442,18,0,626
1.98,1,51,62,1,1476,49,1,662
1.53,13,77,80,0,1696,39,0,429
1.78,16,29,81,1,3892,54,1,930
1.71,16,68,89,0,1250,41,2,241
1.66,3,70,67,1,1520,35,1,522
1.82,24,60,72,1,1495,59,1,367
1.89,18,21,101,1,1447,18,0,703
1.71,20,78,94,1,1610,7,0,388
1.63,22,79,73,0,1145,11,1,857
1.91,23,21,61,1,1145,12,3,352
1.67,4,20,75,0,5280,28,2,305
1.63,23,38,107,1,4499,23,1,487
1.68,22,56,95,1,1764,32,3,390
1.72,21,30,69,0,1027,34,2,154
1.91,20,54,102,1,1475,7,0,243
1.59,23,74,53,0,1176,18,0,563
1.79,2,47,78,1,1407,49,2,201
1.58,25,46,85,0,1066,27,2,842
1.67,25,23,56,0,1515,26,3,451
1.86,26,46,58,1,1285,49,3,190
1.98,23,54,74,1,1882,54,0,180
1.81,3,26,65,1,1443,16,3,152
1.62,22,37,48,0,1402,41,0,259
1.88,17,22,93,1,1409,45,2,328
1.9,26,67,88,1,3330,10,1,807
1.65,2,52,61,0,2810,2,1,428
1.61,13,52,59,0,6080,48,2,327
1.92,15,74,77,1,1596,40,2,451
1.64,6,49,48,0,1566,8,1,532
1.98,15,30,69,1,8721,5,1,255
1.64,4,62,46,0,1516,52,2,469
1.61,0,49,75,0,1084,42,0,625
1.59,23,36,73,0,1236,29,2,546
1.71,0,28,87,0,1360,19,2,543
1.84,17,26,68,0,2053,47,0,338
1.91,10,52,55,1,1950,17,0,872
1.75,5,23,75,1,2615,59,0,454
1.75,18,77,60,0,1701,39,1,882
1.79,10,18,106,1,2038,46,0,623
1.55,5,26,49,0,5145,59,2,317
1.53,1,31,48,0,2167,49,0,729
1.76,24,20,86,1,1137,37,2,685
1.69,16,77,84,0,1152,31,3,23
1.56,6,79,70,0,1424,7,1,634
1.64,7,22,50,0,1274,30,1,645
1.77,11,63,109,1,1127,25,3,694
1.74,1,60,53,0,2030,57,1,974
1.78,2,32,84,0,1764,55,2,479
1.73,23,20,48,0,1322,19,1,626
1.82,7,24,47,0,1283,20,1,396
1.91,5,51,110,1,1520,57,1,617
1.7,18,38,74,0,1424,52,0,299
1.78,24,25,69,1,2773,53,1,822
1.73,6,77,86,1,1322,37,1,266
1.72,26,77,46,0,2259,4,0,613
1.77,23,32,75,1,3074,50,0,434
1.78,4,26,89,1,1204,31,2,613
1.92,2,62,79,1,2869,46,2,744
1.7,20,71,78,0,1172,12,2,405
1.75,18,38,84,0,1589,9,1,687
1.8,19,23,66,1,1981,18,1,632
1.7,19,76,75,0,1465,55,1,565
1.89,25,58,53,1,1565,19,3,200
1.81,8,53,59,0,1971,41,0,835
1.83,13,67,69,0,1950,55,3,443
1.51,12,29,45,0,1658,41,0,534
1.75,20,78,63,0,1062,33,0,641
1.8,15,44,65,0,1307,44,1,930
1.79,9,70,50,1,1399,22,1,167
1.66,21,53,79,1,907,28,0,730
1.92,19,33,89,1,1055,40,0,532
1.6,12,47,92,1,1252,52,0,700
1.53,8,22,75,0,1361,48,3,255
1.82,14,72,83,1,1382,41,1,540
1.8,17,56,62,1,2344,17,1,324
1.98,17,24,99,1,1935,3,0,570
1.86,22,32,50,1,1223,28,1,368
1.68,15,18,70,1,4683,54,0,715
1.64,8,32,64,1,2257,12,3,559
1.62,4,24,48,0,1931,47,1,677
1.69,17,43,51,1,1400,32,0,412
1.71,11,34,63,0,1988,42,1,418
1.63,23,65,70,1,1827,46,1,705
1.76,19,28,67,1,1085,42,0,211
1.83,15,31,88,0,1685,22,0,729
1.73,20,29,62,1,1597,32,0,357
1.81,15,77,51,1,3270,40,0,720
1.5,2,78,48,0,1457,24,1,343
2,20,18,66,1,4981,2,0,604
1.82,19,30,65,1,1841,58,0,45
1.83,8,37,47,0,1107,31,3,954
1.59,17,24,50,0,1658,56,0,692
1.97,20,24,97,1,1081,59,0,195
1.76,0,64,60,1,4573,5,1,527
1.76,23,28,75,0,1413,42,2,717
1.88,2,73,51,1,1114,16,0,27
2,23,45,71,1,1931,22,2,392
1.61,17,24,68,0,1741,23,0,706
1.84,2,56,93,1,2109,57,0,737
1.83,3,69,89,0,2599,56,3,725
1.67,25,30,103,1,1614,3,1,480
1.96,19,66,82,1,1169,30,3,756
1.64,25,39,55,0,1138,43,1,485
1.52,24,49,56,0,3435,36,0,842
1.5,25,80,45,0,1366,53,2,471
